Minute,Hour,SO2,CO,Region,Location
2023-07-15 17:15:00,17PM,6.84,426.11,Yogyakarta,UGM
2023-07-15 17:25:00,17PM,7.1,425.44,Yogyakarta,UGM
2023-07-15 17:35:00,17PM,7.32,424.63,Yogyakarta,UGM
2023-07-15 17:45:00,17PM,7.39,424.57,Yogyakarta,UGM
2023-07-15 17:55:00,17PM,7.48,424.19,Yogyakarta,UGM
2023-07-15 18:05:00,18PM,7.56,424.67,Yogyakarta,UGM
2023-07-15 18:15:00,18PM,7.59,424.98,Yogyakarta,UGM
2023-07-15 18:25:00,18PM,7.6,424.94,Yogyakarta,UGM
2023-07-15 18:35:00,18PM,7.54,425.76,Yogyakarta,UGM
2023-07-15 18:45:00,18PM,7.51,425.55,Yogyakarta,UGM
2023-07-15 18:55:00,18PM,7.4,425.55,Yogyakarta,UGM
2023-07-15 19:05:00,19PM,7.36,426.95,Yogyakarta,UGM
2023-07-15 19:15:00,19PM,7.35,427.89,Yogyakarta,UGM
2023-07-15 19:25:00,19PM,7.36,428.77,Yogyakarta,UGM
2023-07-15 19:35:00,19PM,7.34,428.74,Yogyakarta,UGM
2023-07-15 19:45:00,19PM,7.35,429.53,Yogyakarta,UGM
2023-07-15 19:55:00,19PM,7.34,428.56,Yogyakarta,UGM
2023-07-15 20:05:00,20PM,7.31,427.34,Yogyakarta,UGM
2023-07-15 20:15:00,20PM,7.27,426.13,Yogyakarta,UGM
2023-07-15 20:25:00,20PM,7.22,424.85,Yogyakarta,UGM
2023-07-15 20:35:00,20PM,7.21,424.42,Yogyakarta,UGM
2023-07-15 20:45:00,20PM,7.2,424.53,Yogyakarta,UGM
2023-07-15 20:55:00,20PM,7.21,425.56,Yogyakarta,UGM
2023-07-15 21:05:00,21PM,7.23,427.1,Yogyakarta,UGM
2023-07-15 21:15:00,21PM,7.25,427.9,Yogyakarta,UGM
2023-07-15 21:25:00,21PM,7.29,432.4,Yogyakarta,UGM
2023-07-15 21:35:00,21PM,7.27,433.05,Yogyakarta,UGM
2023-07-15 21:45:00,21PM,7.26,433.51,Yogyakarta,UGM
2023-07-15 21:55:00,21PM,7.33,436.03,Yogyakarta,UGM
2023-07-15 22:05:00,22PM,7.45,439.59,Yogyakarta,UGM
2023-07-15 22:15:00,22PM,7.48,439.4,Yogyakarta,UGM
2023-07-15 22:25:00,22PM,7.66,444.31,Yogyakarta,UGM
2023-07-15 22:35:00,22PM,7.88,451.77,Yogyakarta,UGM
2023-07-15 22:45:00,22PM,7.97,455.21,Yogyakarta,UGM
2023-07-15 22:55:00,22PM,8.01,456.4,Yogyakarta,UGM
2023-07-15 23:05:00,23PM,7.95,452.62,Yogyakarta,UGM
2023-07-15 23:15:00,23PM,7.97,453.78,Yogyakarta,UGM
2023-07-15 23:25:00,23PM,7.84,448.64,Yogyakarta,UGM
2023-07-15 23:35:00,23PM,7.77,445.31,Yogyakarta,UGM
2023-07-15 23:45:00,23PM,7.71,442.73,Yogyakarta,UGM
2023-07-15 23:55:00,23PM,7.63,440.25,Yogyakarta,UGM
2023-07-16 00:05:00,0AM,7.61,439.31,Yogyakarta,UGM
2023-07-16 00:15:00,0AM,7.59,438.3,Yogyakarta,UGM
2023-07-16 00:25:00,0AM,7.62,436.32,Yogyakarta,UGM
2023-07-16 00:35:00,0AM,7.64,433.97,Yogyakarta,UGM
2023-07-16 00:45:00,0AM,7.65,433.18,Yogyakarta,UGM
2023-07-16 00:55:00,0AM,7.73,431.74,Yogyakarta,UGM
2023-07-16 01:05:00,1AM,7.76,430.32,Yogyakarta,UGM
2023-07-16 01:15:00,1AM,7.78,429.74,Yogyakarta,UGM
2023-07-16 01:25:00,1AM,7.68,426.55,Yogyakarta,UGM
2023-07-16 01:35:00,1AM,7.6,424.57,Yogyakarta,UGM
2023-07-16 01:45:00,1AM,7.55,423.81,Yogyakarta,UGM
2023-07-16 01:55:00,1AM,7.49,421.91,Yogyakarta,UGM
2023-07-16 02:05:00,2AM,7.44,419.82,Yogyakarta,UGM
2023-07-16 02:15:00,2AM,7.43,419.07,Yogyakarta,UGM
2023-07-16 02:25:00,2AM,7.37,416.67,Yogyakarta,UGM
2023-07-16 02:35:00,2AM,7.3,414.82,Yogyakarta,UGM
2023-07-16 02:45:00,2AM,7.26,413.91,Yogyakarta,UGM
2023-07-16 02:55:00,2AM,7.19,412.53,Yogyakarta,UGM
2023-07-16 03:05:00,3AM,7.13,411.71,Yogyakarta,UGM
2023-07-16 03:15:00,3AM,7.1,411.45,Yogyakarta,UGM
2023-07-16 03:25:00,3AM,7.11,410.85,Yogyakarta,UGM
2023-07-16 03:35:00,3AM,7.14,410.97,Yogyakarta,UGM
2023-07-16 03:45:00,3AM,7.15,410.89,Yogyakarta,UGM
2023-07-16 03:55:00,3AM,7.24,412.8,Yogyakarta,UGM
2023-07-16 04:05:00,4AM,7.35,414.88,Yogyakarta,UGM
2023-07-16 04:15:00,4AM,7.38,415.89,Yogyakarta,UGM
2023-07-16 04:25:00,4AM,7.45,416.49,Yogyakarta,UGM
2023-07-16 04:35:00,4AM,7.47,416.43,Yogyakarta,UGM
2023-07-16 04:45:00,4AM,7.49,416.52,Yogyakarta,UGM
2023-07-16 04:55:00,4AM,7.46,414.62,Yogyakarta,UGM
2023-07-16 05:05:00,5AM,7.45,413.46,Yogyakarta,UGM
2023-07-16 05:15:00,5AM,7.44,413.21,Yogyakarta,UGM
2023-07-16 05:25:00,5AM,7.45,413.32,Yogyakarta,UGM
2023-07-16 05:35:00,5AM,7.47,413.94,Yogyakarta,UGM
2023-07-16 05:45:00,5AM,7.48,414.04,Yogyakarta,UGM
2023-07-16 05:55:00,5AM,7.47,414.43,Yogyakarta,UGM
2023-07-16 06:05:00,6AM,7.49,415.9,Yogyakarta,UGM
2023-07-16 06:15:00,6AM,7.5,416.26,Yogyakarta,UGM
2023-07-16 06:25:00,6AM,7.51,419.93,Yogyakarta,UGM
2023-07-16 06:35:00,6AM,7.65,423.84,Yogyakarta,UGM
2023-07-16 06:45:00,6AM,7.69,425.54,Yogyakarta,UGM
2023-07-16 06:55:00,6AM,7.84,432.06,Yogyakarta,UGM
2023-07-16 07:05:00,7AM,7.9,436.56,Yogyakarta,UGM
2023-07-16 07:15:00,7AM,7.97,438.58,Yogyakarta,UGM
2023-07-16 07:25:00,7AM,7.87,438.2,Yogyakarta,UGM
2023-07-16 07:35:00,7AM,7.71,436.59,Yogyakarta,UGM
2023-07-16 07:45:00,7AM,7.63,435.62,Yogyakarta,UGM
2023-07-16 07:55:00,7AM,7.38,432.17,Yogyakarta,UGM
2023-07-16 08:05:00,8AM,7.19,429.12,Yogyakarta,UGM
2023-07-16 08:15:00,8AM,7.13,428.15,Yogyakarta,UGM
2023-07-16 08:25:00,8AM,6.91,422.53,Yogyakarta,UGM
2023-07-16 08:35:00,8AM,6.7,418.96,Yogyakarta,UGM
2023-07-16 08:45:00,8AM,6.63,416.8,Yogyakarta,UGM
2023-07-16 08:55:00,8AM,6.33,413.24,Yogyakarta,UGM
2023-07-16 09:05:00,9AM,6.05,410.72,Yogyakarta,UGM
2023-07-16 09:15:00,9AM,5.93,410.73,Yogyakarta,UGM
2023-07-16 09:25:00,9AM,5.61,410.8,Yogyakarta,UGM
2023-07-16 09:35:00,9AM,5.55,410.98,Yogyakarta,UGM
2023-07-16 09:45:00,9AM,5.5,410.93,Yogyakarta,UGM
2023-07-16 09:55:00,9AM,5.66,409.64,Yogyakarta,UGM
2023-07-16 10:05:00,10AM,5.74,409.81,Yogyakarta,UGM
2023-07-16 10:15:00,10AM,5.87,409.64,Yogyakarta,UGM
2023-07-16 10:25:00,10AM,5.99,410.63,Yogyakarta,UGM
2023-07-16 10:35:00,10AM,5.69,412.74,Yogyakarta,UGM
2023-07-16 10:45:00,10AM,5.59,413.72,Yogyakarta,UGM
2023-07-16 10:55:00,10AM,5.13,414.9,Yogyakarta,UGM
2023-07-16 11:05:00,11AM,4.64,414.18,Yogyakarta,UGM
2023-07-16 11:15:00,11AM,4.37,414.01,Yogyakarta,UGM
2023-07-16 11:25:00,11AM,4.26,413.0,Yogyakarta,UGM
2023-07-16 11:35:00,11AM,4.55,410.71,Yogyakarta,UGM
2023-07-16 11:45:00,11AM,4.63,409.68,Yogyakarta,UGM
2023-07-16 11:55:00,11AM,4.76,408.88,Yogyakarta,UGM
2023-07-16 12:05:00,12PM,5.13,408.1,Yogyakarta,UGM
2023-07-16 12:15:00,12PM,5.27,407.58,Yogyakarta,UGM
2023-07-16 12:25:00,12PM,5.34,406.32,Yogyakarta,UGM
2023-07-16 12:35:00,12PM,4.98,406.51,Yogyakarta,UGM
2023-07-16 12:45:00,12PM,5.01,406.54,Yogyakarta,UGM
2023-07-16 12:55:00,12PM,4.87,405.8,Yogyakarta,UGM
2023-07-16 13:05:00,13PM,4.81,407.33,Yogyakarta,UGM
2023-07-16 13:15:00,13PM,4.62,407.93,Yogyakarta,UGM
2023-07-16 13:25:00,13PM,4.37,408.07,Yogyakarta,UGM
2023-07-16 13:35:00,13PM,4.22,407.58,Yogyakarta,UGM
2023-07-16 13:45:00,13PM,4.21,408.35,Yogyakarta,UGM
2023-07-16 13:55:00,13PM,4.14,407.53,Yogyakarta,UGM
2023-07-16 14:05:00,14PM,4.42,406.98,Yogyakarta,UGM
2023-07-16 14:15:00,14PM,4.45,406.49,Yogyakarta,UGM
2023-07-16 14:25:00,14PM,5.19,406.96,Yogyakarta,UGM
2023-07-16 14:35:00,14PM,5.68,408.58,Yogyakarta,UGM
2023-07-16 14:45:00,14PM,5.95,409.55,Yogyakarta,UGM
2023-07-16 14:55:00,14PM,6.06,410.83,Yogyakarta,UGM
2023-07-16 15:05:00,15PM,6.01,411.63,Yogyakarta,UGM
2023-07-16 15:15:00,15PM,5.95,412.36,Yogyakarta,UGM
2023-07-16 15:25:00,15PM,5.58,412.45,Yogyakarta,UGM
2023-07-16 15:35:00,15PM,5.38,411.13,Yogyakarta,UGM
2023-07-16 15:45:00,15PM,5.28,410.7,Yogyakarta,UGM
2023-07-16 15:55:00,15PM,5.23,410.34,Yogyakarta,UGM
2023-07-16 16:05:00,16PM,5.2,410.13,Yogyakarta,UGM
2023-07-16 16:15:00,16PM,5.29,409.82,Yogyakarta,UGM
2023-07-16 16:25:00,16PM,5.48,410.85,Yogyakarta,UGM
2023-07-16 16:35:00,16PM,5.67,412.12,Yogyakarta,UGM
2023-07-16 16:45:00,16PM,5.67,412.5,Yogyakarta,UGM
2023-07-16 16:55:00,16PM,5.86,414.18,Yogyakarta,UGM
2023-07-16 17:05:00,17PM,6.19,415.13,Yogyakarta,UGM
2023-07-16 17:15:00,17PM,6.31,415.39,Yogyakarta,UGM
2023-07-16 17:25:00,17PM,6.62,417.17,Yogyakarta,UGM
2023-07-16 17:35:00,17PM,6.91,419.0,Yogyakarta,UGM
2023-07-16 17:45:00,17PM,7.04,419.29,Yogyakarta,UGM
2023-07-16 17:55:00,17PM,7.32,421.75,Yogyakarta,UGM
2023-07-16 18:05:00,18PM,7.52,423.52,Yogyakarta,UGM
2023-07-16 18:15:00,18PM,7.62,424.17,Yogyakarta,UGM
2023-07-16 18:25:00,18PM,7.75,424.4,Yogyakarta,UGM
2023-07-16 18:35:00,18PM,7.82,426.32,Yogyakarta,UGM
2023-07-16 18:45:00,18PM,7.86,426.06,Yogyakarta,UGM
2023-07-16 18:55:00,18PM,7.88,429.11,Yogyakarta,UGM
2023-07-16 19:05:00,19PM,7.87,431.03,Yogyakarta,UGM
2023-07-16 19:15:00,19PM,7.88,432.63,Yogyakarta,UGM
2023-07-16 19:25:00,19PM,7.94,436.7,Yogyakarta,UGM
2023-07-16 19:35:00,19PM,7.94,439.5,Yogyakarta,UGM
2023-07-16 19:45:00,19PM,7.94,440.37,Yogyakarta,UGM
2023-07-16 19:55:00,19PM,7.97,442.33,Yogyakarta,UGM
2023-07-16 20:05:00,20PM,8.05,445.48,Yogyakarta,UGM
2023-07-16 20:15:00,20PM,8.05,446.6,Yogyakarta,UGM
2023-07-16 20:25:00,20PM,8.14,449.24,Yogyakarta,UGM
2023-07-16 20:35:00,20PM,8.16,450.12,Yogyakarta,UGM
2023-07-16 20:45:00,20PM,8.18,451.27,Yogyakarta,UGM
2023-07-16 20:55:00,20PM,8.11,450.97,Yogyakarta,UGM
2023-07-16 21:05:00,21PM,8.01,448.78,Yogyakarta,UGM
2023-07-16 21:15:00,21PM,7.95,447.03,Yogyakarta,UGM
2023-07-16 21:25:00,21PM,7.79,442.58,Yogyakarta,UGM
2023-07-16 21:35:00,21PM,7.68,439.31,Yogyakarta,UGM
2023-07-16 21:45:00,21PM,7.66,438.14,Yogyakarta,UGM
2023-07-16 21:55:00,21PM,7.56,435.25,Yogyakarta,UGM
2023-07-16 22:05:00,22PM,7.5,433.58,Yogyakarta,UGM
2023-07-16 22:15:00,22PM,7.47,432.76,Yogyakarta,UGM
2023-07-16 22:25:00,22PM,7.52,434.94,Yogyakarta,UGM
2023-07-16 22:35:00,22PM,7.8,444.99,Yogyakarta,UGM
2023-07-16 22:45:00,22PM,7.88,447.45,Yogyakarta,UGM
2023-07-16 22:55:00,22PM,8.14,453.76,Yogyakarta,UGM
2023-07-16 23:05:00,23PM,8.58,467.34,Yogyakarta,UGM
2023-07-16 23:15:00,23PM,8.76,472.95,Yogyakarta,UGM
2023-07-16 23:25:00,23PM,8.87,477.37,Yogyakarta,UGM
2023-07-16 23:35:00,23PM,8.81,476.08,Yogyakarta,UGM
2023-07-16 23:45:00,23PM,8.9,480.02,Yogyakarta,UGM
2023-07-16 23:55:00,23PM,8.72,473.94,Yogyakarta,UGM
2023-07-17 00:05:00,0AM,8.52,465.55,Yogyakarta,UGM
2023-07-17 00:15:00,0AM,8.45,462.29,Yogyakarta,UGM
2023-07-17 00:25:00,0AM,8.36,455.5,Yogyakarta,UGM
2023-07-17 00:35:00,0AM,8.21,447.93,Yogyakarta,UGM
2023-07-17 00:45:00,0AM,8.19,445.71,Yogyakarta,UGM
2023-07-17 00:55:00,0AM,8.03,439.63,Yogyakarta,UGM
2023-07-17 01:05:00,1AM,7.93,435.67,Yogyakarta,UGM
2023-07-17 01:15:00,1AM,7.87,433.51,Yogyakarta,UGM
2023-07-17 01:25:00,1AM,7.82,430.65,Yogyakarta,UGM
2023-07-17 01:35:00,1AM,7.74,427.89,Yogyakarta,UGM
2023-07-17 01:45:00,1AM,7.73,427.11,Yogyakarta,UGM
2023-07-17 01:55:00,1AM,7.62,423.49,Yogyakarta,UGM
2023-07-17 02:05:00,2AM,7.5,420.07,Yogyakarta,UGM
2023-07-17 02:15:00,2AM,7.44,418.7,Yogyakarta,UGM
2023-07-17 02:25:00,2AM,7.36,417.04,Yogyakarta,UGM
2023-07-17 02:35:00,2AM,7.31,415.57,Yogyakarta,UGM
2023-07-17 02:45:00,2AM,7.29,414.95,Yogyakarta,UGM
2023-07-17 02:55:00,2AM,7.25,413.79,Yogyakarta,UGM
2023-07-17 03:05:00,3AM,7.2,413.1,Yogyakarta,UGM
2023-07-17 03:15:00,3AM,7.18,412.63,Yogyakarta,UGM
2023-07-17 03:25:00,3AM,7.13,411.99,Yogyakarta,UGM
2023-07-17 03:35:00,3AM,7.1,411.58,Yogyakarta,UGM
2023-07-17 03:45:00,3AM,7.09,411.63,Yogyakarta,UGM
2023-07-17 03:55:00,3AM,7.13,411.9,Yogyakarta,UGM
2023-07-17 04:05:00,4AM,7.2,412.5,Yogyakarta,UGM
2023-07-17 04:15:00,4AM,7.22,412.63,Yogyakarta,UGM
2023-07-17 04:25:00,4AM,7.27,412.81,Yogyakarta,UGM
2023-07-17 04:35:00,4AM,7.31,412.84,Yogyakarta,UGM
2023-07-17 04:45:00,4AM,7.32,412.95,Yogyakarta,UGM
2023-07-17 04:55:00,4AM,7.34,412.71,Yogyakarta,UGM
2023-07-17 05:05:00,5AM,7.33,412.99,Yogyakarta,UGM
2023-07-17 05:15:00,5AM,7.35,413.13,Yogyakarta,UGM
2023-07-17 05:25:00,5AM,7.36,414.08,Yogyakarta,UGM
2023-07-17 05:35:00,5AM,7.4,416.64,Yogyakarta,UGM
2023-07-17 05:45:00,5AM,7.42,417.31,Yogyakarta,UGM
2023-07-17 05:55:00,5AM,7.43,420.23,Yogyakarta,UGM
2023-07-17 06:05:00,6AM,7.55,425.6,Yogyakarta,UGM
2023-07-17 06:15:00,6AM,7.59,427.65,Yogyakarta,UGM
2023-07-17 06:25:00,6AM,7.81,435.55,Yogyakarta,UGM
2023-07-17 06:35:00,6AM,8.08,446.55,Yogyakarta,UGM
2023-07-17 06:45:00,6AM,8.21,450.74,Yogyakarta,UGM
2023-07-17 06:55:00,6AM,8.53,465.35,Yogyakarta,UGM
2023-07-17 07:05:00,7AM,8.75,477.72,Yogyakarta,UGM
2023-07-17 07:15:00,7AM,8.86,483.45,Yogyakarta,UGM
2023-07-17 07:25:00,7AM,8.81,488.97,Yogyakarta,UGM
2023-07-17 07:35:00,7AM,8.7,492.45,Yogyakarta,UGM
2023-07-17 07:45:00,7AM,8.63,492.42,Yogyakarta,UGM
2023-07-17 07:55:00,7AM,8.34,489.89,Yogyakarta,UGM
2023-07-17 08:05:00,8AM,8.0,480.92,Yogyakarta,UGM
2023-07-17 08:15:00,8AM,7.88,479.42,Yogyakarta,UGM
2023-07-17 08:25:00,8AM,7.31,462.61,Yogyakarta,UGM
2023-07-17 08:35:00,8AM,6.86,449.75,Yogyakarta,UGM
2023-07-17 08:45:00,8AM,6.66,443.36,Yogyakarta,UGM
2023-07-17 08:55:00,8AM,6.35,433.21,Yogyakarta,UGM
2023-07-17 09:05:00,9AM,6.13,426.78,Yogyakarta,UGM
2023-07-17 09:15:00,9AM,6.1,427.16,Yogyakarta,UGM
2023-07-17 09:25:00,9AM,6.09,425.18,Yogyakarta,UGM
2023-07-17 09:35:00,9AM,5.91,423.22,Yogyakarta,UGM
2023-07-17 09:45:00,9AM,5.89,423.0,Yogyakarta,UGM
2023-07-17 09:55:00,9AM,5.64,420.47,Yogyakarta,UGM
2023-07-17 10:05:00,10AM,5.54,418.57,Yogyakarta,UGM
2023-07-17 10:15:00,10AM,5.39,417.38,Yogyakarta,UGM
2023-07-17 10:25:00,10AM,5.63,418.53,Yogyakarta,UGM
2023-07-17 10:35:00,10AM,5.9,418.36,Yogyakarta,UGM
2023-07-17 10:45:00,10AM,6.11,418.69,Yogyakarta,UGM
2023-07-17 10:55:00,10AM,5.76,415.58,Yogyakarta,UGM
2023-07-17 11:05:00,11AM,5.78,414.58,Yogyakarta,UGM
2023-07-17 11:15:00,11AM,5.69,412.08,Yogyakarta,UGM
2023-07-17 11:25:00,11AM,5.49,409.23,Yogyakarta,UGM
2023-07-17 11:35:00,11AM,5.59,409.07,Yogyakarta,UGM
2023-07-17 11:45:00,11AM,5.74,410.08,Yogyakarta,UGM
2023-07-17 11:55:00,11AM,5.54,409.75,Yogyakarta,UGM
2023-07-17 12:05:00,12PM,5.41,409.31,Yogyakarta,UGM
2023-07-17 12:15:00,12PM,5.42,410.67,Yogyakarta,UGM
2023-07-17 12:25:00,12PM,5.05,408.83,Yogyakarta,UGM
2023-07-17 12:35:00,12PM,4.84,408.91,Yogyakarta,UGM
2023-07-17 12:45:00,12PM,4.96,409.54,Yogyakarta,UGM
2023-07-17 12:55:00,12PM,4.83,409.64,Yogyakarta,UGM
2023-07-17 13:05:00,13PM,4.55,409.26,Yogyakarta,UGM
2023-07-17 13:15:00,13PM,4.47,410.42,Yogyakarta,UGM
2023-07-17 13:25:00,13PM,4.11,411.85,Yogyakarta,UGM
2023-07-17 13:35:00,13PM,4.04,409.15,Yogyakarta,UGM
2023-07-17 13:45:00,13PM,4.07,409.23,Yogyakarta,UGM
2023-07-17 13:55:00,13PM,3.63,406.52,Yogyakarta,UGM
2023-07-17 14:05:00,14PM,3.53,407.15,Yogyakarta,UGM
2023-07-17 14:15:00,14PM,3.7,405.91,Yogyakarta,UGM
2023-07-17 14:25:00,14PM,3.89,405.16,Yogyakarta,UGM
2023-07-17 14:35:00,14PM,4.04,407.28,Yogyakarta,UGM
2023-07-17 14:45:00,14PM,4.17,408.22,Yogyakarta,UGM
2023-07-17 14:55:00,14PM,4.25,408.97,Yogyakarta,UGM
2023-07-17 15:05:00,15PM,4.2,407.07,Yogyakarta,UGM
2023-07-17 15:15:00,15PM,4.03,408.33,Yogyakarta,UGM
2023-07-17 15:25:00,15PM,3.83,406.4,Yogyakarta,UGM
2023-07-17 15:35:00,15PM,3.96,406.94,Yogyakarta,UGM
2023-07-17 15:45:00,15PM,4.07,407.19,Yogyakarta,UGM
2023-07-17 15:55:00,15PM,4.94,409.07,Yogyakarta,UGM
2023-07-17 16:05:00,16PM,5.78,413.87,Yogyakarta,UGM
2023-07-17 16:15:00,16PM,6.17,416.04,Yogyakarta,UGM
2023-07-17 16:25:00,16PM,6.66,419.94,Yogyakarta,UGM
2023-07-17 16:35:00,16PM,7.0,425.79,Yogyakarta,UGM
2023-07-17 16:45:00,16PM,7.03,428.38,Yogyakarta,UGM
2023-07-17 16:55:00,16PM,6.97,430.96,Yogyakarta,UGM
2023-07-17 17:05:00,17PM,6.97,432.04,Yogyakarta,UGM
2023-07-17 17:15:00,17PM,7.03,433.81,Yogyakarta,UGM
2023-07-17 17:25:00,17PM,7.17,432.34,Yogyakarta,UGM
2023-07-17 17:35:00,17PM,7.35,431.0,Yogyakarta,UGM
2023-07-17 17:45:00,17PM,7.48,432.11,Yogyakarta,UGM
2023-07-17 17:55:00,17PM,7.56,431.61,Yogyakarta,UGM
2023-07-17 18:05:00,18PM,7.61,430.47,Yogyakarta,UGM
2023-07-17 18:15:00,18PM,7.66,430.91,Yogyakarta,UGM
2023-07-17 18:25:00,18PM,7.63,431.22,Yogyakarta,UGM
2023-07-17 18:35:00,18PM,7.58,431.38,Yogyakarta,UGM
2023-07-17 18:45:00,18PM,7.56,430.64,Yogyakarta,UGM
2023-07-17 18:55:00,18PM,7.61,434.14,Yogyakarta,UGM
2023-07-17 19:05:00,19PM,7.63,435.6,Yogyakarta,UGM
2023-07-17 19:15:00,19PM,7.63,435.88,Yogyakarta,UGM
2023-07-17 19:25:00,19PM,7.71,440.5,Yogyakarta,UGM
2023-07-17 19:35:00,19PM,7.9,447.15,Yogyakarta,UGM
2023-07-17 19:45:00,19PM,7.92,447.61,Yogyakarta,UGM
2023-07-17 19:55:00,19PM,8.03,450.06,Yogyakarta,UGM
2023-07-17 20:05:00,20PM,8.19,453.59,Yogyakarta,UGM
2023-07-17 20:15:00,20PM,8.28,455.34,Yogyakarta,UGM
2023-07-17 20:25:00,20PM,8.37,455.69,Yogyakarta,UGM
2023-07-17 20:35:00,20PM,8.26,452.3,Yogyakarta,UGM
2023-07-17 20:45:00,20PM,8.28,452.99,Yogyakarta,UGM
2023-07-17 20:55:00,20PM,8.21,451.33,Yogyakarta,UGM
2023-07-17 21:05:00,21PM,8.07,449.37,Yogyakarta,UGM
2023-07-17 21:15:00,21PM,7.97,447.14,Yogyakarta,UGM
2023-07-17 21:25:00,21PM,7.89,446.66,Yogyakarta,UGM
2023-07-17 21:35:00,21PM,7.88,447.77,Yogyakarta,UGM
2023-07-17 21:45:00,21PM,7.86,447.78,Yogyakarta,UGM
2023-07-17 21:55:00,21PM,7.84,447.73,Yogyakarta,UGM
2023-07-17 22:05:00,22PM,7.81,447.02,Yogyakarta,UGM
2023-07-17 22:15:00,22PM,7.81,447.34,Yogyakarta,UGM
2023-07-17 22:25:00,22PM,7.68,442.47,Yogyakarta,UGM
2023-07-17 22:35:00,22PM,7.58,438.72,Yogyakarta,UGM
2023-07-17 22:45:00,22PM,7.52,437.11,Yogyakarta,UGM
2023-07-17 22:55:00,22PM,7.47,435.22,Yogyakarta,UGM
2023-07-17 23:05:00,23PM,7.42,433.87,Yogyakarta,UGM
2023-07-17 23:15:00,23PM,7.41,433.72,Yogyakarta,UGM
2023-07-17 23:25:00,23PM,7.34,431.8,Yogyakarta,UGM
2023-07-17 23:35:00,23PM,7.29,429.61,Yogyakarta,UGM
2023-07-17 23:45:00,23PM,7.28,428.58,Yogyakarta,UGM
2023-07-17 23:55:00,23PM,7.23,427.32,Yogyakarta,UGM
2023-07-18 00:05:00,0AM,7.25,427.99,Yogyakarta,UGM
2023-07-18 00:15:00,0AM,7.26,428.44,Yogyakarta,UGM
2023-07-18 00:25:00,0AM,7.39,432.49,Yogyakarta,UGM
2023-07-18 00:35:00,0AM,7.48,434.92,Yogyakarta,UGM
2023-07-18 00:45:00,0AM,7.52,436.05,Yogyakarta,UGM
2023-07-18 00:55:00,0AM,7.57,436.39,Yogyakarta,UGM
2023-07-18 01:05:00,1AM,7.63,435.66,Yogyakarta,UGM
2023-07-18 01:15:00,1AM,7.63,434.77,Yogyakarta,UGM
2023-07-18 01:25:00,1AM,7.65,433.54,Yogyakarta,UGM
2023-07-18 01:35:00,1AM,7.7,432.6,Yogyakarta,UGM
2023-07-18 01:45:00,1AM,7.72,432.55,Yogyakarta,UGM
2023-07-18 01:55:00,1AM,7.75,431.96,Yogyakarta,UGM
2023-07-18 02:05:00,2AM,7.79,432.03,Yogyakarta,UGM
2023-07-18 02:15:00,2AM,7.81,431.78,Yogyakarta,UGM
2023-07-18 02:25:00,2AM,7.83,430.83,Yogyakarta,UGM
2023-07-18 02:35:00,2AM,7.91,429.9,Yogyakarta,UGM
2023-07-18 02:45:00,2AM,7.92,429.75,Yogyakarta,UGM
2023-07-18 02:55:00,2AM,8.02,429.27,Yogyakarta,UGM
2023-07-18 03:05:00,3AM,8.03,428.56,Yogyakarta,UGM
2023-07-18 03:15:00,3AM,8.07,428.46,Yogyakarta,UGM
2023-07-18 03:25:00,3AM,8.07,429.84,Yogyakarta,UGM
2023-07-18 03:35:00,3AM,8.09,431.38,Yogyakarta,UGM
2023-07-18 03:45:00,3AM,8.08,431.92,Yogyakarta,UGM
2023-07-18 03:55:00,3AM,8.12,433.0,Yogyakarta,UGM
2023-07-18 04:05:00,4AM,8.15,433.06,Yogyakarta,UGM
2023-07-18 04:15:00,4AM,8.17,433.14,Yogyakarta,UGM
2023-07-18 04:25:00,4AM,8.17,431.91,Yogyakarta,UGM
2023-07-18 04:35:00,4AM,8.16,431.2,Yogyakarta,UGM
2023-07-18 04:45:00,4AM,8.15,430.62,Yogyakarta,UGM
2023-07-18 04:55:00,4AM,8.13,430.96,Yogyakarta,UGM
2023-07-18 05:05:00,5AM,8.18,432.4,Yogyakarta,UGM
2023-07-18 05:15:00,5AM,8.19,433.05,Yogyakarta,UGM
2023-07-18 05:25:00,5AM,8.31,435.07,Yogyakarta,UGM
2023-07-18 05:35:00,5AM,8.42,438.46,Yogyakarta,UGM
2023-07-18 05:45:00,5AM,8.47,439.63,Yogyakarta,UGM
2023-07-18 05:55:00,5AM,8.62,442.91,Yogyakarta,UGM
2023-07-18 06:05:00,6AM,8.72,448.82,Yogyakarta,UGM
2023-07-18 06:15:00,6AM,8.75,450.97,Yogyakarta,UGM
2023-07-18 06:25:00,6AM,8.83,457.8,Yogyakarta,UGM
2023-07-18 06:35:00,6AM,8.96,464.4,Yogyakarta,UGM
2023-07-18 06:45:00,6AM,9.03,468.34,Yogyakarta,UGM
2023-07-18 06:55:00,6AM,9.12,476.18,Yogyakarta,UGM
2023-07-18 07:05:00,7AM,9.42,492.12,Yogyakarta,UGM
2023-07-18 07:15:00,7AM,9.52,496.89,Yogyakarta,UGM
2023-07-18 07:25:00,7AM,9.7,510.92,Yogyakarta,UGM
2023-07-18 07:35:00,7AM,9.63,519.83,Yogyakarta,UGM
2023-07-18 07:45:00,7AM,9.75,528.54,Yogyakarta,UGM
2023-07-18 07:55:00,7AM,9.32,525.77,Yogyakarta,UGM
